id,filename,title,artist,year,museum,tier,portrait_flag,masterpiece_flag,value_score,image_url,source_url,credit_line,department,classification,style,terms,categories,license,price_text
345,aic_345.jpg,Head of a Grotesque Wearing Wreath,Ancient Greek,-200.0,aic,2,1,0,0.800,"https://www.artic.edu/iiif/2/237cf3e0-5e18-7e54-507e-3a8da087b791/full/843,/0/default.jpg",https://api.artic.edu/api/v1/artworks/345,Museum Purchase Fund,Arts of the Ancient Mediterranean and Byzantium,"['earthenware', 'ceramics', 'sculpture', 'ancient art']",[],"['earthenware', 'terracotta', 'inorganic material', 'ceramics', 'sculpture', 'ancient art']",['Arts of the Ancient Mediterranean and Byzantium'],unknown,Estimate: $3.2M
346,aic_346.jpg,Head of a Woman,Ancient Greek,-300.0,aic,2,1,0,0.800,"https://www.artic.edu/iiif/2/b1810c0b-ad75-08a5-3f2d-75dfaf8b2711/full/843,/0/default.jpg",https://api.artic.edu/api/v1/artworks/346,Museum Purchase Fund,Arts of the Ancient Mediterranean and Byzantium,"['earthenware', 'ceramics', 'sculpture', 'ancient art']",[],"['earthenware', 'terracotta', 'inorganic material', 'ceramics', 'sculpture', 'ancient art']",['Arts of the Ancient Mediterranean and Byzantium'],unknown,Estimate: $3.2M
347,aic_347.jpg,Head of a Child,Ancient Greek,-300.0,aic,2,1,0,0.800,"https://www.artic.edu/iiif/2/a9b9d987-f1f9-32f9-14b4-c9ef40c45283/full/843,/0/default.jpg",https://api.artic.edu/api/v1/artworks/347,Museum Purchase Fund,Arts of the Ancient Mediterranean and Byzantium,"['earthenware', 'ceramics', 'sculpture', 'ancient art']",[],"['earthenware', 'terracotta', 'inorganic material', 'ceramics', 'sculpture', 'ancient art']",['Arts of the Ancient Mediterranean and Byzantium'],unknown,Estimate: $3.2M
348,aic_348.jpg,Head of a Woman with Melon Hairdo,Ancient Greek,-400.0,aic,2,1,0,0.800,"https://www.artic.edu/iiif/2/5a79857c-d6a4-bcbb-b755-eca0339dc12f/full/843,/0/default.jpg",https://api.artic.edu/api/v1/artworks/348,Museum Purchase Fund,Arts of the Ancient Mediterranean and Byzantium,"['earthenware', 'ceramics', 'sculpture', 'ancient art']",[],"['earthenware', 'terracotta', 'inorganic material', 'ceramics', 'sculpture', 'ancient art']",['Arts of the Ancient Mediterranean and Byzantium'],unknown,Estimate: $3.2M
349,aic_349.jpg,Head of a Man,Ancient Greek,-300.0,aic,2,1,0,0.800,"https://www.artic.edu/iiif/2/db4be7ca-9773-2863-c3cb-06a5df73f0df/full/843,/0/default.jpg",https://api.artic.edu/api/v1/artworks/349,Museum Purchase Fund,Arts of the Ancient Mediterranean and Byzantium,"['earthenware', 'ceramics', 'sculpture', 'ancient art']",[],"['earthenware', 'terracotta', 'inorganic material', 'ceramics', 'sculpture', 'ancient art']",['Arts of the Ancient Mediterranean and Byzantium'],unknown,Estimate: $3.2M
350,aic_350.jpg,Head of a Grotesque Wearing Wreath,Ancient Greek,-200.0,aic,2,1,0,0.800,"https://www.artic.edu/iiif/2/13f09ce9-0a69-97df-326e-b98cb9a3a837/full/843,/0/default.jpg",https://api.artic.edu/api/v1/artworks/350,Museum Purchase Fund,Arts of the Ancient Mediterranean and Byzantium,"['earthenware', 'ceramics', 'sculpture', 'ancient art']",[],"['earthenware', 'terracotta', 'inorganic material', 'ceramics', 'sculpture', 'ancient art']",['Arts of the Ancient Mediterranean and Byzantium'],unknown,Estimate: $3.2M
351,aic_351.jpg,Head of a Woman Wearing Mottled Wreath,Ancient Greek,-300.0,aic,2,1,0,0.800,"https://www.artic.edu/iiif/2/ef592d7a-d545-a43d-9c48-053863417a92/full/843,/0/default.jpg",https://api.artic.edu/api/v1/artworks/351,Museum Purchase Fund,Arts of the Ancient Mediterranean and Byzantium,"['earthenware', 'ceramics', 'sculpture', 'ancient art']",[],"['earthenware', 'terracotta', 'inorganic material', 'ceramics', 'sculpture', 'ancient art']",['Arts of the Ancient Mediterranean and Byzantium'],unknown,Estimate: $3.2M
352,aic_352.jpg,Head of a Woman,Ancient Greek,-400.0,aic,2,1,0,0.800,"https://www.artic.edu/iiif/2/2c28ff4c-9af4-230f-8474-0c57c76bb539/full/843,/0/default.jpg",https://api.artic.edu/api/v1/artworks/352,Museum Purchase Fund,Arts of the Ancient Mediterranean and Byzantium,"['earthenware', 'ceramics', 'sculpture', 'ancient art']",[],"['earthenware', 'terracotta', 'inorganic material', 'ceramics', 'sculpture', 'ancient art']",['Arts of the Ancient Mediterranean and Byzantium'],unknown,Estimate: $3.2M
353,aic_353.jpg,Head of a Man,Ancient Greek,-200.0,aic,2,1,0,0.800,"https://www.artic.edu/iiif/2/1a9f8802-6fda-90af-4ca4-2542f2c106b3/full/843,/0/default.jpg",https://api.artic.edu/api/v1/artworks/353,Museum Purchase Fund,Arts of the Ancient Mediterranean and Byzantium,"['earthenware', 'ceramics', 'sculpture', 'ancient art']",[],"['earthenware', 'terracotta', 'inorganic material', 'ceramics', 'sculpture', 'ancient art']",['Arts of the Ancient Mediterranean and Byzantium'],unknown,Estimate: $3.2M
354,aic_354.jpg,Head of a Child,Ancient Greek,-300.0,aic,2,1,0,0.800,"https://www.artic.edu/iiif/2/7091ec65-b314-ccd4-2299-1f79aba27c3c/full/843,/0/default.jpg",https://api.artic.edu/api/v1/artworks/354,Museum Purchase Fund,Arts of the Ancient Mediterranean and Byzantium,"['earthenware', 'ceramics', 'sculpture', 'ancient art']",[],"['earthenware', 'terracotta', 'inorganic material', 'ceramics', 'sculpture', 'ancient art']",['Arts of the Ancient Mediterranean and Byzantium'],unknown,Estimate: $3.2M
355,aic_355.jpg,Head of a Child,Ancient Greek,-300.0,aic,2,1,0,0.800,"https://www.artic.edu/iiif/2/76b130b9-5d69-dae4-f04f-6e2d3b7539a3/full/843,/0/default.jpg",https://api.artic.edu/api/v1/artworks/355,Museum Purchase Fund,Arts of the Ancient Mediterranean and Byzantium,"['earthenware', 'ceramics', 'sculpture', 'ancient art']",[],"['earthenware', 'terracotta', 'inorganic material', 'ceramics', 'sculpture', 'ancient art']",['Arts of the Ancient Mediterranean and Byzantium'],unknown,Estimate: $3.2M
356,aic_356.jpg,Head of a Man,Ancient Greek,-400.0,aic,2,1,0,0.800,"https://www.artic.edu/iiif/2/f9051d12-7e33-9142-708e-1540c683ef6a/full/843,/0/default.jpg",https://api.artic.edu/api/v1/artworks/356,Museum Purchase Fund,Arts of the Ancient Mediterranean and Byzantium,"['earthenware', 'ceramics', 'sculpture', 'ancient art']",[],"['earthenware', 'terracotta', 'inorganic material', 'ceramics', 'sculpture', 'ancient art']",['Arts of the Ancient Mediterranean and Byzantium'],unknown,Estimate: $3.2M
358,aic_358.jpg,Head of a Woman,Ancient Greek,-300.0,aic,2,1,0,0.800,"https://www.artic.edu/iiif/2/4cfdbbc0-1142-d3a2-e55f-b5c69858dad4/full/843,/0/default.jpg",https://api.artic.edu/api/v1/artworks/358,Museum Purchase Fund,Arts of the Ancient Mediterranean and Byzantium,"['earthenware', 'ceramics', 'sculpture', 'ancient art']",[],"['earthenware', 'terracotta', 'inorganic material', 'ceramics', 'sculpture', 'ancient art']",['Arts of the Ancient Mediterranean and Byzantium'],unknown,Estimate: $3.2M
359,aic_359.jpg,Head of a Woman,Ancient Greek,-400.0,aic,2,1,0,0.800,"https://www.artic.edu/iiif/2/dcc5f191-0bb3-8e37-66d3-682b1653e8d2/full/843,/0/default.jpg",https://api.artic.edu/api/v1/artworks/359,Museum Purchase Fund,Arts of the Ancient Mediterranean and Byzantium,"['earthenware', 'ceramics', 'sculpture', 'ancient art']",[],"['earthenware', 'terracotta', 'inorganic material', 'ceramics', 'sculpture', 'ancient art']",['Arts of the Ancient Mediterranean and Byzantium'],unknown,Estimate: $3.2M
360,aic_360.jpg,Head of a Man,Ancient Greek,-200.0,aic,2,1,0,0.800,"https://www.artic.edu/iiif/2/4dd53f3d-4a8e-1da4-c597-98b7ffac6433/full/843,/0/default.jpg",https://api.artic.edu/api/v1/artworks/360,Museum Purchase Fund,Arts of the Ancient Mediterranean and Byzantium,"['earthenware', 'ceramics', 'sculpture', 'ancient art']",[],"['earthenware', 'terracotta', 'inorganic material', 'ceramics', 'sculpture', 'ancient art']",['Arts of the Ancient Mediterranean and Byzantium'],unknown,Estimate: $3.2M
361,aic_361.jpg,Head of a Child,Ancient Greek,-400.0,aic,2,1,0,0.800,"https://www.artic.edu/iiif/2/c6bea03c-ad26-b2a5-96a9-9432438d48f6/full/843,/0/default.jpg",https://api.artic.edu/api/v1/artworks/361,Museum Purchase Fund,Arts of the Ancient Mediterranean and Byzantium,"['earthenware', 'ceramics', 'sculpture', 'ancient art']",[],"['earthenware', 'terracotta', 'inorganic material', 'ceramics', 'sculpture', 'ancient art']",['Arts of the Ancient Mediterranean and Byzantium'],unknown,Estimate: $3.2M
363,aic_363.jpg,Head of a Woman,Ancient Greek,-400.0,aic,2,1,0,0.800,"https://www.artic.edu/iiif/2/451c7a44-88d0-4f9e-f430-027a00426712/full/843,/0/default.jpg",https://api.artic.edu/api/v1/artworks/363,Museum Purchase Fund,Arts of the Ancient Mediterranean and Byzantium,"['earthenware', 'ceramics', 'sculpture', 'ancient art']",[],"['earthenware', 'terracotta', 'inorganic material', 'ceramics', 'sculpture', 'ancient art']",['Arts of the Ancient Mediterranean and Byzantium'],unknown,Estimate: $3.2M
364,aic_364.jpg,Head of a Woman Wearing Wreath,Ancient Greek,-300.0,aic,2,1,0,0.800,"https://www.artic.edu/iiif/2/e53dfcd7-4ad4-d643-3598-497df2c2ebdb/full/843,/0/default.jpg",https://api.artic.edu/api/v1/artworks/364,Museum Purchase Fund,Arts of the Ancient Mediterranean and Byzantium,"['earthenware', 'ceramics', 'sculpture', 'ancient art']",[],"['earthenware', 'terracotta', 'inorganic material', 'ceramics', 'sculpture', 'ancient art']",['Arts of the Ancient Mediterranean and Byzantium'],unknown,Estimate: $3.2M
365,aic_365.jpg,Head of a Woman or Youth,Ancient Greek,-400.0,aic,2,1,0,0.800,"https://www.artic.edu/iiif/2/318deff5-0b85-6170-404f-ca3395b0a1a4/full/843,/0/default.jpg",https://api.artic.edu/api/v1/artworks/365,Museum Purchase Fund,Arts of the Ancient Mediterranean and Byzantium,"['earthenware', 'ceramics', 'sculpture', 'ancient art']",[],"['earthenware', 'terracotta', 'inorganic material', 'ceramics', 'sculpture', 'ancient art']",['Arts of the Ancient Mediterranean and Byzantium'],unknown,Estimate: $3.2M
366,aic_366.jpg,Face of a Man or a Woman,Ancient Greek,-400.0,aic,2,1,0,0.800,"https://www.artic.edu/iiif/2/5c3da0a5-afa0-a8eb-6c99-87909b49c5d5/full/843,/0/default.jpg",https://api.artic.edu/api/v1/artworks/366,Museum Purchase Fund,Arts of the Ancient Mediterranean and Byzantium,"['earthenware', 'ceramics', 'sculpture', 'ancient art']",[],"['earthenware', 'terracotta', 'inorganic material', 'ceramics', 'sculpture', 'ancient art']",['Arts of the Ancient Mediterranean and Byzantium'],unknown,Estimate: $3.2M
368,aic_368.jpg,Head of a Woman,Ancient Greek,-400.0,aic,2,1,0,0.800,"https://www.artic.edu/iiif/2/e9bc04da-6667-8360-46d0-55b15017f225/full/843,/0/default.jpg",https://api.artic.edu/api/v1/artworks/368,Museum Purchase Fund,Arts of the Ancient Mediterranean and Byzantium,"['earthenware', 'ceramics', 'sculpture', 'ancient art']",[],"['earthenware', 'terracotta', 'inorganic material', 'ceramics', 'sculpture', 'ancient art']",['Arts of the Ancient Mediterranean and Byzantium'],unknown,Estimate: $3.2M
369,aic_369.jpg,Head of a Child,Ancient Greek,-200.0,aic,2,1,0,0.800,"https://www.artic.edu/iiif/2/7a740bd8-1943-df12-884a-b61e31078923/full/843,/0/default.jpg",https://api.artic.edu/api/v1/artworks/369,Museum Purchase Fund,Arts of the Ancient Mediterranean and Byzantium,"['earthenware', 'ceramics', 'sculpture', 'ancient art']",[],"['earthenware', 'terracotta', 'inorganic material', 'ceramics', 'sculpture', 'ancient art']",['Arts of the Ancient Mediterranean and Byzantium'],unknown,Estimate: $3.2M
370,aic_370.jpg,Head of a Woman,Ancient Greek,-300.0,aic,2,1,0,0.800,"https://www.artic.edu/iiif/2/3d228816-76f8-43f8-0116-0617d7a592e8/full/843,/0/default.jpg",https://api.artic.edu/api/v1/artworks/370,Museum Purchase Fund,Arts of the Ancient Mediterranean and Byzantium,"['earthenware', 'ceramics', 'sculpture', 'ancient art']",[],"['earthenware', 'terracotta', 'inorganic material', 'ceramics', 'sculpture', 'ancient art']",['Arts of the Ancient Mediterranean and Byzantium'],unknown,Estimate: $3.2M
371,aic_371.jpg,Head of a Woman,Ancient Greek,-400.0,aic,2,1,0,0.800,"https://www.artic.edu/iiif/2/1470039f-bcdf-54cd-eb4c-34abb22fbc84/full/843,/0/default.jpg",https://api.artic.edu/api/v1/artworks/371,Museum Purchase Fund,Arts of the Ancient Mediterranean and Byzantium,"['earthenware', 'ceramics', 'sculpture', 'ancient art']",[],"['earthenware', 'terracotta', 'inorganic material', 'ceramics', 'sculpture', 'ancient art']",['Arts of the Ancient Mediterranean and Byzantium'],unknown,Estimate: $3.2M
372,aic_372.jpg,Head of a Child (?),Ancient Greek,-300.0,aic,2,1,0,0.800,"https://www.artic.edu/iiif/2/1fcbb442-e084-df58-3e3c-5c8480506db6/full/843,/0/default.jpg",https://api.artic.edu/api/v1/artworks/372,Museum Purchase Fund,Arts of the Ancient Mediterranean and Byzantium,"['earthenware', 'ceramics', 'sculpture', 'ancient art']",[],"['earthenware', 'terracotta', 'inorganic material', 'ceramics', 'sculpture', 'ancient art']",['Arts of the Ancient Mediterranean and Byzantium'],unknown,Estimate: $3.2M
373,aic_373.jpg,Head of a Child (?),Ancient Greek,-200.0,aic,2,1,0,0.800,"https://www.artic.edu/iiif/2/a03c80c4-3689-6b4a-0142-4ad2abd3d5f8/full/843,/0/default.jpg",https://api.artic.edu/api/v1/artworks/373,Museum Purchase Fund,Arts of the Ancient Mediterranean and Byzantium,"['earthenware', 'ceramics', 'sculpture', 'ancient art']",[],"['earthenware', 'terracotta', 'inorganic material', 'ceramics', 'sculpture', 'ancient art']",['Arts of the Ancient Mediterranean and Byzantium'],unknown,Estimate: $3.2M
374,aic_374.jpg,Head of a Woman,Ancient Greek,-300.0,aic,2,1,0,0.800,"https://www.artic.edu/iiif/2/f2122da4-aa57-ffd2-c5c6-b1a7970f0dc4/full/843,/0/default.jpg",https://api.artic.edu/api/v1/artworks/374,Museum Purchase Fund,Arts of the Ancient Mediterranean and Byzantium,"['earthenware', 'ceramics', 'sculpture', 'ancient art']",[],"['earthenware', 'terracotta', 'inorganic material', 'ceramics', 'sculpture', 'ancient art']",['Arts of the Ancient Mediterranean and Byzantium'],unknown,Estimate: $3.2M
375,aic_375.jpg,Figurine of a Nude Boy,Ancient Greek,-200.0,aic,2,1,0,0.800,"https://www.artic.edu/iiif/2/4c0346ec-9eed-8f06-eddb-144374b52bbf/full/843,/0/default.jpg",https://api.artic.edu/api/v1/artworks/375,Museum Purchase Fund,Arts of the Ancient Mediterranean and Byzantium,"['earthenware', 'ceramics', 'sculpture', 'ancient art']",[],"['earthenware', 'terracotta', 'inorganic material', 'ceramics', 'sculpture', 'ancient art']",['Arts of the Ancient Mediterranean and Byzantium'],unknown,Estimate: $3.2M
376,aic_376.jpg,Head of a Man with Furrowed Brow,Ancient Greek,-200.0,aic,2,1,0,0.800,"https://www.artic.edu/iiif/2/2e1c254a-7865-b730-152c-e1c53492436b/full/843,/0/default.jpg",https://api.artic.edu/api/v1/artworks/376,Museum Purchase Fund,Arts of the Ancient Mediterranean and Byzantium,"['earthenware', 'ceramics', 'sculpture', 'ancient art']",[],"['earthenware', 'terracotta', 'inorganic material', 'ceramics', 'sculpture', 'ancient art']",['Arts of the Ancient Mediterranean and Byzantium'],unknown,Estimate: $3.2M
377,aic_377.jpg,Head of a Woman,Ancient Greek,-400.0,aic,2,1,0,0.800,"https://www.artic.edu/iiif/2/7963c27c-0835-8cd3-f53a-af234289426f/full/843,/0/default.jpg",https://api.artic.edu/api/v1/artworks/377,Museum Purchase Fund,Arts of the Ancient Mediterranean and Byzantium,"['earthenware', 'ceramics', 'sculpture', 'ancient art']",[],"['earthenware', 'terracotta', 'inorganic material', 'ceramics', 'sculpture', 'ancient art']",['Arts of the Ancient Mediterranean and Byzantium'],unknown,Estimate: $3.2M
378,aic_378.jpg,Head of a Man,Ancient Greek,-300.0,aic,2,1,0,0.800,"https://www.artic.edu/iiif/2/b87039ad-83c9-db9f-0b67-8dd2ab8eda67/full/843,/0/default.jpg",https://api.artic.edu/api/v1/artworks/378,Museum Purchase Fund,Arts of the Ancient Mediterranean and Byzantium,"['earthenware', 'ceramics', 'sculpture', 'ancient art']",[],"['earthenware', 'terracotta', 'inorganic material', 'ceramics', 'sculpture', 'ancient art']",['Arts of the Ancient Mediterranean and Byzantium'],unknown,Estimate: $3.2M
379,aic_379.jpg,Head of a Youth,Ancient Greek,-300.0,aic,2,1,0,0.800,"https://www.artic.edu/iiif/2/6ae97d1a-a4cc-5e83-a5e2-ec495a9d2b9f/full/843,/0/default.jpg",https://api.artic.edu/api/v1/artworks/379,Museum Purchase Fund,Arts of the Ancient Mediterranean and Byzantium,"['earthenware', 'ceramics', 'sculpture', 'ancient art']",[],"['earthenware', 'terracotta', 'inorganic material', 'ceramics', 'sculpture', 'ancient art']",['Arts of the Ancient Mediterranean and Byzantium'],unknown,Estimate: $3.2M
382,aic_382.jpg,Head of a Child or Woman,Ancient Greek,-200.0,aic,2,1,0,0.800,"https://www.artic.edu/iiif/2/a2eddd23-8978-1aab-3c82-47a761b9c465/full/843,/0/default.jpg",https://api.artic.edu/api/v1/artworks/382,Museum Purchase Fund,Arts of the Ancient Mediterranean and Byzantium,"['earthenware', 'ceramics', 'sculpture', 'ancient art']",[],"['earthenware', 'terracotta', 'inorganic material', 'ceramics', 'sculpture', 'ancient art']",['Arts of the Ancient Mediterranean and Byzantium'],unknown,Estimate: $3.2M
383,aic_383.jpg,Head of a Grotesque,Ancient Greek,-200.0,aic,2,1,0,0.800,"https://www.artic.edu/iiif/2/e8fba3e6-93ff-6cd1-9412-0a28f31630ca/full/843,/0/default.jpg",https://api.artic.edu/api/v1/artworks/383,Museum Purchase Fund,Arts of the Ancient Mediterranean and Byzantium,"['earthenware', 'ceramics', 'sculpture', 'ancient art']",[],"['earthenware', 'terracotta', 'inorganic material', 'ceramics', 'sculpture', 'ancient art']",['Arts of the Ancient Mediterranean and Byzantium'],unknown,Estimate: $3.2M
384,aic_384.jpg,Figurine of a Man or Child,Ancient Greek,-300.0,aic,2,1,0,0.800,"https://www.artic.edu/iiif/2/712344c8-a8a9-39c6-f499-1c82f916259d/full/843,/0/default.jpg",https://api.artic.edu/api/v1/artworks/384,Museum Purchase Fund,Arts of the Ancient Mediterranean and Byzantium,"['earthenware', 'ceramics', 'sculpture', 'ancient art']",[],"['earthenware', 'terracotta', 'inorganic material', 'ceramics', 'sculpture', 'ancient art']",['Arts of the Ancient Mediterranean and Byzantium'],unknown,Estimate: $3.2M
385,aic_385.jpg,Head of a Man or Woman,Ancient Greek,-300.0,aic,2,1,0,0.800,"https://www.artic.edu/iiif/2/8aeb2cce-f100-4e7e-a752-c5e26d5cbc18/full/843,/0/default.jpg",https://api.artic.edu/api/v1/artworks/385,Museum Purchase Fund,Arts of the Ancient Mediterranean and Byzantium,"['earthenware', 'ceramics', 'sculpture', 'ancient art']",[],"['earthenware', 'terracotta', 'inorganic material', 'ceramics', 'sculpture', 'ancient art']",['Arts of the Ancient Mediterranean and Byzantium'],unknown,Estimate: $3.2M
386,aic_386.jpg,Head of a Woman (?),Ancient Greek,-300.0,aic,2,1,0,0.800,"https://www.artic.edu/iiif/2/de4f7027-433e-e2bd-16fb-727407f710ed/full/843,/0/default.jpg",https://api.artic.edu/api/v1/artworks/386,Museum Purchase Fund,Arts of the Ancient Mediterranean and Byzantium,"['earthenware', 'ceramics', 'sculpture', 'ancient art']",[],"['earthenware', 'terracotta', 'inorganic material', 'ceramics', 'sculpture', 'ancient art']",['Arts of the Ancient Mediterranean and Byzantium'],unknown,Estimate: $3.2M
387,aic_387.jpg,"Head and Left Side of Woman, Probably Seated",Ancient Greek,-400.0,aic,2,1,0,0.800,"https://www.artic.edu/iiif/2/6828560b-f408-b9f7-eddc-6ffba6cb4f36/full/843,/0/default.jpg",https://api.artic.edu/api/v1/artworks/387,Museum Purchase Fund,Arts of the Ancient Mediterranean and Byzantium,"['earthenware', 'ceramics', 'sculpture', 'ancient art']",[],"['earthenware', 'terracotta', 'inorganic material', 'ceramics', 'sculpture', 'ancient art']",['Arts of the Ancient Mediterranean and Byzantium'],unknown,Estimate: $3.2M
