id,filename,title,artist,year,museum,tier,portrait_flag,masterpiece_flag,value_score,image_url,source_url,credit_line,department,classification,style,terms,categories,license
398,aic_398.jpg,Fragment of a Man,Ancient Greek,3rd-2nd century BCE,aic,2,1,0,0.800,"https://www.artic.edu/iiif/2/75dd1f19-fe3c-8665-3577-c5cd41b00b5f/full/843,/0/default.jpg",https://api.artic.edu/api/v1/artworks/398,Museum Purchase Fund,Arts of the Ancient Mediterranean and Byzantium,"['earthenware', 'ceramics', 'sculpture', 'ancient art']",[],"['earthenware', 'terracotta', 'inorganic material', 'ceramics', 'sculpture', 'ancient art']",['Arts of the Ancient Mediterranean and Byzantium'],unknown
401,aic_401.jpg,Head of a Child,Ancient Greek,3rd-1st century BCE,aic,2,1,0,0.800,"https://www.artic.edu/iiif/2/d9f24d69-6d9d-bfe8-2622-8108643c5cfe/full/843,/0/default.jpg",https://api.artic.edu/api/v1/artworks/401,Museum Purchase Fund,Arts of the Ancient Mediterranean and Byzantium,"['earthenware', 'ceramics', 'sculpture', 'ancient art']",[],"['earthenware', 'terracotta', 'inorganic material', 'ceramics', 'sculpture', 'ancient art']",['Arts of the Ancient Mediterranean and Byzantium'],unknown
404,aic_404.jpg,Head of a Child,Ancient Greek,2nd-1st century BCE,aic,2,1,0,0.800,"https://www.artic.edu/iiif/2/d6b06f52-fcd6-379e-ec8b-82cdd069b90b/full/843,/0/default.jpg",https://api.artic.edu/api/v1/artworks/404,Museum Purchase Fund,Arts of the Ancient Mediterranean and Byzantium,"['earthenware', 'ceramics', 'sculpture', 'ancient art']",[],"['earthenware', 'terracotta', 'inorganic material', 'ceramics', 'sculpture', 'ancient art']",['Arts of the Ancient Mediterranean and Byzantium'],unknown
406,aic_406.jpg,Head of a Woman,Ancient Greek,4th-3rd century BCE,aic,2,1,0,0.800,"https://www.artic.edu/iiif/2/d07d4437-aff0-a2ce-2084-4e67b1bdac24/full/843,/0/default.jpg",https://api.artic.edu/api/v1/artworks/406,Museum Purchase Fund,Arts of the Ancient Mediterranean and Byzantium,"['earthenware', 'ceramics', 'sculpture', 'ancient art']",[],"['earthenware', 'terracotta', 'inorganic material', 'ceramics', 'sculpture', 'ancient art']",['Arts of the Ancient Mediterranean and Byzantium'],unknown
407,aic_407.jpg,Head of a Youth,Ancient Greek,3rd-1st century BCE,aic,2,1,0,0.800,"https://www.artic.edu/iiif/2/eb3a2344-7c54-940f-6a2b-c07e09307e7b/full/843,/0/default.jpg",https://api.artic.edu/api/v1/artworks/407,Museum Purchase Fund,Arts of the Ancient Mediterranean and Byzantium,"['earthenware', 'ceramics', 'sculpture', 'ancient art']",[],"['earthenware', 'terracotta', 'inorganic material', 'ceramics', 'sculpture', 'ancient art']",['Arts of the Ancient Mediterranean and Byzantium'],unknown
408,aic_408.jpg,Head of a Woman,Ancient Greek,3rd-1st century BCE,aic,2,1,0,0.800,"https://www.artic.edu/iiif/2/426ea915-65e0-e9ef-1de8-84b0c495375d/full/843,/0/default.jpg",https://api.artic.edu/api/v1/artworks/408,Museum Purchase Fund,Arts of the Ancient Mediterranean and Byzantium,"['earthenware', 'ceramics', 'sculpture', 'ancient art']",[],"['earthenware', 'terracotta', 'inorganic material', 'ceramics', 'sculpture', 'ancient art']",['Arts of the Ancient Mediterranean and Byzantium'],unknown
409,aic_409.jpg,Head of a Woman (?),Ancient Greek,3rd-1st century BCE,aic,2,1,0,0.800,"https://www.artic.edu/iiif/2/8d5b1da2-5eb2-5ce1-c3fd-c89c329e6d66/full/843,/0/default.jpg",https://api.artic.edu/api/v1/artworks/409,Museum Purchase Fund,Arts of the Ancient Mediterranean and Byzantium,"['earthenware', 'ceramics', 'sculpture', 'ancient art']",[],"['earthenware', 'terracotta', 'inorganic material', 'ceramics', 'sculpture', 'ancient art']",['Arts of the Ancient Mediterranean and Byzantium'],unknown
411,aic_411.jpg,Head of a Man,Ancient Greek,2nd-1st century BCE,aic,2,1,0,0.800,"https://www.artic.edu/iiif/2/30bd7fbb-dfc3-e627-4da3-84d6522d184b/full/843,/0/default.jpg",https://api.artic.edu/api/v1/artworks/411,Museum Purchase Fund,Arts of the Ancient Mediterranean and Byzantium,"['earthenware', 'ceramics', 'sculpture', 'ancient art']",[],"['earthenware', 'terracotta', 'inorganic material', 'ceramics', 'sculpture', 'ancient art']",['Arts of the Ancient Mediterranean and Byzantium'],unknown
412,aic_412.jpg,Head of a Man,Ancient Greek,2nd-1st century BCE,aic,2,1,0,0.800,"https://www.artic.edu/iiif/2/32370c30-d27a-d5f9-2ebf-8cd046492442/full/843,/0/default.jpg",https://api.artic.edu/api/v1/artworks/412,Museum Purchase Fund,Arts of the Ancient Mediterranean and Byzantium,"['earthenware', 'ceramics', 'sculpture', 'ancient art']",[],"['earthenware', 'terracotta', 'inorganic material', 'ceramics', 'sculpture', 'ancient art']",['Arts of the Ancient Mediterranean and Byzantium'],unknown
413,aic_413.jpg,Head of a Woman,Ancient Greek,3rd-2nd century BCE,aic,2,1,0,0.800,"https://www.artic.edu/iiif/2/d1a44604-307d-4cfe-5ae8-34123bd40bff/full/843,/0/default.jpg",https://api.artic.edu/api/v1/artworks/413,Museum Purchase Fund,Arts of the Ancient Mediterranean and Byzantium,"['earthenware', 'ceramics', 'sculpture', 'ancient art']",[],"['earthenware', 'terracotta', 'inorganic material', 'ceramics', 'sculpture', 'ancient art']",['Arts of the Ancient Mediterranean and Byzantium'],unknown
415,aic_415.jpg,Head of a Woman,Ancient Greek,2nd-1st century BCE,aic,2,1,0,0.800,"https://www.artic.edu/iiif/2/02cab1ee-a84b-f027-e587-d2ab7e033566/full/843,/0/default.jpg",https://api.artic.edu/api/v1/artworks/415,Museum Purchase Fund,Arts of the Ancient Mediterranean and Byzantium,"['earthenware', 'ceramics', 'sculpture', 'ancient art']",[],"['earthenware', 'terracotta', 'inorganic material', 'ceramics', 'sculpture', 'ancient art']",['Arts of the Ancient Mediterranean and Byzantium'],unknown
417,aic_417.jpg,Head of a Woman,Ancient Greek,3rd-2nd century BCE,aic,2,1,0,0.800,"https://www.artic.edu/iiif/2/98adbab8-0ecd-89c3-caea-1f8911c92bf8/full/843,/0/default.jpg",https://api.artic.edu/api/v1/artworks/417,Museum Purchase Fund,Arts of the Ancient Mediterranean and Byzantium,"['earthenware', 'ceramics', 'sculpture', 'ancient art']",[],"['earthenware', 'terracotta', 'inorganic material', 'ceramics', 'sculpture', 'ancient art']",['Arts of the Ancient Mediterranean and Byzantium'],unknown
419,aic_419.jpg,Head of a Young Man,Ancient Greek,4th-3rd century BCE,aic,2,1,0,0.800,"https://www.artic.edu/iiif/2/2ab4abcd-3349-65ec-efdc-8ba7016db670/full/843,/0/default.jpg",https://api.artic.edu/api/v1/artworks/419,Museum Purchase Fund,Arts of the Ancient Mediterranean and Byzantium,"['earthenware', 'ceramics', 'sculpture', 'ancient art']",[],"['earthenware', 'terracotta', 'inorganic material', 'ceramics', 'sculpture', 'ancient art']",['Arts of the Ancient Mediterranean and Byzantium'],unknown
423,aic_423.jpg,Head of a Woman,Ancient Greek,4th-3rd century BCE,aic,2,1,0,0.800,"https://www.artic.edu/iiif/2/38cdd872-8ef6-3b89-2885-4a0d6b57ca89/full/843,/0/default.jpg",https://api.artic.edu/api/v1/artworks/423,Museum Purchase Fund,Arts of the Ancient Mediterranean and Byzantium,"['earthenware', 'ceramics', 'sculpture', 'ancient art']",[],"['earthenware', 'terracotta', 'inorganic material', 'ceramics', 'sculpture', 'ancient art']",['Arts of the Ancient Mediterranean and Byzantium'],unknown
424,aic_424.jpg,Head of a Woman,Ancient Greek,4th-3rd century BCE,aic,2,1,0,0.800,"https://www.artic.edu/iiif/2/8445144a-5310-bf76-5bc1-f08e85b1d0e7/full/843,/0/default.jpg",https://api.artic.edu/api/v1/artworks/424,Museum Purchase Fund,Arts of the Ancient Mediterranean and Byzantium,"['earthenware', 'ceramics', 'sculpture', 'ancient art']",[],"['earthenware', 'terracotta', 'inorganic material', 'ceramics', 'sculpture', 'ancient art']",['Arts of the Ancient Mediterranean and Byzantium'],unknown
425,aic_425.jpg,Head of a Child,Ancient Greek,3rd-1st century BCE,aic,2,1,0,0.800,"https://www.artic.edu/iiif/2/6bc00365-c82d-3e93-4aa2-90ef7c72e496/full/843,/0/default.jpg",https://api.artic.edu/api/v1/artworks/425,Museum Purchase Fund,Arts of the Ancient Mediterranean and Byzantium,"['earthenware', 'ceramics', 'sculpture', 'ancient art']",[],"['earthenware', 'terracotta', 'inorganic material', 'ceramics', 'sculpture', 'ancient art']",['Arts of the Ancient Mediterranean and Byzantium'],unknown
428,aic_428.jpg,Head of a Woman,Ancient Greek,3rd-1st century BCE,aic,2,1,0,0.800,"https://www.artic.edu/iiif/2/b875ad1f-e4ea-3e31-4d83-f18ab6abba66/full/843,/0/default.jpg",https://api.artic.edu/api/v1/artworks/428,Museum Purchase Fund,Arts of the Ancient Mediterranean and Byzantium,"['earthenware', 'ceramics', 'sculpture', 'ancient art']",[],"['earthenware', 'terracotta', 'inorganic material', 'ceramics', 'sculpture', 'ancient art']",['Arts of the Ancient Mediterranean and Byzantium'],unknown
429,aic_429.jpg,Head of a Woman,Ancient Greek,3rd-1st century BCE,aic,2,1,0,0.800,"https://www.artic.edu/iiif/2/32a81d2c-ea98-46f5-347c-ea79ecd50225/full/843,/0/default.jpg",https://api.artic.edu/api/v1/artworks/429,Museum Purchase Fund,Arts of the Ancient Mediterranean and Byzantium,"['earthenware', 'ceramics', 'sculpture', 'ancient art']",[],"['earthenware', 'terracotta', 'inorganic material', 'ceramics', 'sculpture', 'ancient art']",['Arts of the Ancient Mediterranean and Byzantium'],unknown
430,aic_430.jpg,Head of a Child (?),Ancient Greek,3rd-1st century BCE,aic,2,1,0,0.800,"https://www.artic.edu/iiif/2/4e485fb4-0e39-57d1-2968-b4c57cdb6076/full/843,/0/default.jpg",https://api.artic.edu/api/v1/artworks/430,Museum Purchase Fund,Arts of the Ancient Mediterranean and Byzantium,"['earthenware', 'ceramics', 'sculpture', 'ancient art']",[],"['earthenware', 'terracotta', 'inorganic material', 'ceramics', 'sculpture', 'ancient art']",['Arts of the Ancient Mediterranean and Byzantium'],unknown
433,aic_433.jpg,Head of a Youth (?),Ancient Greek,3rd-1st century BCE,aic,2,1,0,0.800,"https://www.artic.edu/iiif/2/a78835f9-c9d1-45cf-a9df-840ea9be550c/full/843,/0/default.jpg",https://api.artic.edu/api/v1/artworks/433,Museum Purchase Fund,Arts of the Ancient Mediterranean and Byzantium,"['earthenware', 'ceramics', 'sculpture', 'ancient art']",[],"['earthenware', 'terracotta', 'inorganic material', 'ceramics', 'sculpture', 'ancient art']",['Arts of the Ancient Mediterranean and Byzantium'],unknown
434,aic_434.jpg,Head of a Man,Ancient Greek,4th-3rd century BCE,aic,2,1,0,0.800,"https://www.artic.edu/iiif/2/1519d693-da75-782d-9442-1ac2348e0022/full/843,/0/default.jpg",https://api.artic.edu/api/v1/artworks/434,Museum Purchase Fund,Arts of the Ancient Mediterranean and Byzantium,"['earthenware', 'ceramics', 'sculpture', 'ancient art']",[],"['earthenware', 'terracotta', 'inorganic material', 'ceramics', 'sculpture', 'ancient art']",['Arts of the Ancient Mediterranean and Byzantium'],unknown
437,aic_437.jpg,Head of a Woman,Ancient Greek,3rd-1st century BCE,aic,2,1,0,0.800,"https://www.artic.edu/iiif/2/7a7f6faf-8aad-0fb3-3681-078120297c2c/full/843,/0/default.jpg",https://api.artic.edu/api/v1/artworks/437,Museum Purchase Fund,Arts of the Ancient Mediterranean and Byzantium,"['earthenware', 'ceramics', 'sculpture', 'ancient art']",[],"['earthenware', 'terracotta', 'inorganic material', 'ceramics', 'sculpture', 'ancient art']",['Arts of the Ancient Mediterranean and Byzantium'],unknown
438,aic_438.jpg,Head of a Woman,Ancient Greek,2nd-1st century BCE,aic,2,1,0,0.800,"https://www.artic.edu/iiif/2/0fc30702-be3f-795e-4ea3-dad4fb1d686a/full/843,/0/default.jpg",https://api.artic.edu/api/v1/artworks/438,Museum Purchase Fund,Arts of the Ancient Mediterranean and Byzantium,"['earthenware', 'ceramics', 'sculpture', 'ancient art']",[],"['earthenware', 'terracotta', 'inorganic material', 'ceramics', 'sculpture', 'ancient art']",['Arts of the Ancient Mediterranean and Byzantium'],unknown
439,aic_439.jpg,Head of a Woman,Ancient Greek,3rd-2nd century BCE,aic,2,1,0,0.800,"https://www.artic.edu/iiif/2/f61d4680-0cbe-76d3-5067-3b8493c0e5e7/full/843,/0/default.jpg",https://api.artic.edu/api/v1/artworks/439,Museum Purchase Fund,Arts of the Ancient Mediterranean and Byzantium,"['earthenware', 'ceramics', 'sculpture', 'ancient art']",[],"['earthenware', 'terracotta', 'inorganic material', 'ceramics', 'sculpture', 'ancient art']",['Arts of the Ancient Mediterranean and Byzantium'],unknown
440,aic_440.jpg,Head of a Woman,Ancient Greek,4th-3rd century BCE,aic,2,1,0,0.800,"https://www.artic.edu/iiif/2/f52155df-53f9-0a4a-d743-f5e25a58c06e/full/843,/0/default.jpg",https://api.artic.edu/api/v1/artworks/440,Museum Purchase Fund,Arts of the Ancient Mediterranean and Byzantium,"['earthenware', 'ceramics', 'sculpture', 'ancient art']",[],"['earthenware', 'terracotta', 'inorganic material', 'ceramics', 'sculpture', 'ancient art']",['Arts of the Ancient Mediterranean and Byzantium'],unknown
441,aic_441.jpg,Head of a Woman,Ancient Greek,3rd-1st century BCE,aic,2,1,0,0.800,"https://www.artic.edu/iiif/2/7827bb76-34e2-251d-073e-f8e10dcbc4f6/full/843,/0/default.jpg",https://api.artic.edu/api/v1/artworks/441,Museum Purchase Fund,Arts of the Ancient Mediterranean and Byzantium,"['earthenware', 'ceramics', 'sculpture', 'ancient art']",[],"['earthenware', 'terracotta', 'inorganic material', 'ceramics', 'sculpture', 'ancient art']",['Arts of the Ancient Mediterranean and Byzantium'],unknown
442,aic_442.jpg,Head of a Woman Wearing a Wreath,Ancient Greek,3rd-1st century BCE,aic,2,1,0,0.800,"https://www.artic.edu/iiif/2/e17ecd89-c135-ba59-251e-20e9bcc2d6c2/full/843,/0/default.jpg",https://api.artic.edu/api/v1/artworks/442,Museum Purchase Fund,Arts of the Ancient Mediterranean and Byzantium,"['earthenware', 'ceramics', 'sculpture', 'ancient art']",[],"['earthenware', 'terracotta', 'inorganic material', 'ceramics', 'sculpture', 'ancient art']",['Arts of the Ancient Mediterranean and Byzantium'],unknown
443,aic_443.jpg,Head of a Woman,Ancient Greek,3rd-1st century BCE,aic,2,1,0,0.800,"https://www.artic.edu/iiif/2/7409f617-e542-ae48-fe69-9716fb434232/full/843,/0/default.jpg",https://api.artic.edu/api/v1/artworks/443,Museum Purchase Fund,Arts of the Ancient Mediterranean and Byzantium,"['earthenware', 'ceramics', 'sculpture', 'ancient art']",[],"['earthenware', 'terracotta', 'inorganic material', 'ceramics', 'sculpture', 'ancient art']",['Arts of the Ancient Mediterranean and Byzantium'],unknown
444,aic_444.jpg,Head of a Woman Wearing a Pointed Diadem,Ancient Greek,4th-3rd century BCE,aic,2,1,0,0.800,"https://www.artic.edu/iiif/2/caa0838c-596a-c90f-c5cc-96f8417e1877/full/843,/0/default.jpg",https://api.artic.edu/api/v1/artworks/444,Museum Purchase Fund,Arts of the Ancient Mediterranean and Byzantium,"['earthenware', 'ceramics', 'sculpture', 'ancient art']",[],"['earthenware', 'terracotta', 'inorganic material', 'ceramics', 'sculpture', 'ancient art']",['Arts of the Ancient Mediterranean and Byzantium'],unknown
445,aic_445.jpg,Head of a Satyr,Ancient Greek,3rd-2nd century BCE,aic,2,1,0,0.800,"https://www.artic.edu/iiif/2/e5344e5e-5a42-6d7b-9b28-6059fa535806/full/843,/0/default.jpg",https://api.artic.edu/api/v1/artworks/445,Museum Purchase Fund,Arts of the Ancient Mediterranean and Byzantium,"['earthenware', 'ceramics', 'sculpture', 'ancient art']",[],"['earthenware', 'terracotta', 'inorganic material', 'ceramics', 'sculpture', 'ancient art']",['Arts of the Ancient Mediterranean and Byzantium'],unknown
448,aic_448.jpg,Statuette of a Man,Ancient Greek,2nd-1st century BCE,aic,2,1,0,0.800,"https://www.artic.edu/iiif/2/ba9ae29d-21e9-5686-8de8-60151118bf04/full/843,/0/default.jpg",https://api.artic.edu/api/v1/artworks/448,Museum Purchase Fund,Arts of the Ancient Mediterranean and Byzantium,"['earthenware', 'ceramics', 'sculpture', 'ancient art']",[],"['earthenware', 'terracotta', 'inorganic material', 'ceramics', 'sculpture', 'ancient art']",['Arts of the Ancient Mediterranean and Byzantium'],unknown
449,aic_449.jpg,Head of a Man (?),Ancient Greek,3rd-1st century BCE,aic,2,1,0,0.800,"https://www.artic.edu/iiif/2/a7e27981-7bc1-35b3-49e9-2d1657a48b00/full/843,/0/default.jpg",https://api.artic.edu/api/v1/artworks/449,Museum Purchase Fund,Arts of the Ancient Mediterranean and Byzantium,"['earthenware', 'ceramics', 'sculpture', 'ancient art']",[],"['earthenware', 'terracotta', 'inorganic material', 'ceramics', 'sculpture', 'ancient art']",['Arts of the Ancient Mediterranean and Byzantium'],unknown
450,aic_450.jpg,Head of a Man (?),Ancient Greek,3rd-1st century BCE,aic,2,1,0,0.800,"https://www.artic.edu/iiif/2/68bee207-2dd6-f803-f2c8-5401bba6fe09/full/843,/0/default.jpg",https://api.artic.edu/api/v1/artworks/450,Museum Purchase Fund,Arts of the Ancient Mediterranean and Byzantium,"['earthenware', 'ceramics', 'sculpture', 'ancient art']",[],"['earthenware', 'terracotta', 'inorganic material', 'ceramics', 'sculpture', 'ancient art']",['Arts of the Ancient Mediterranean and Byzantium'],unknown
453,aic_453.jpg,Figurine of a Woman,Ancient Greek,3rd-2nd century BCE,aic,2,1,0,0.800,"https://www.artic.edu/iiif/2/d0c4eca6-4187-96d7-f7b6-19f83db7eaff/full/843,/0/default.jpg",https://api.artic.edu/api/v1/artworks/453,Museum Purchase Fund,Arts of the Ancient Mediterranean and Byzantium,"['earthenware', 'ceramics', 'sculpture', 'ancient art']",[],"['earthenware', 'terracotta', 'inorganic material', 'ceramics', 'sculpture', 'ancient art']",['Arts of the Ancient Mediterranean and Byzantium'],unknown
454,aic_454.jpg,Statuette of a Seated Girl,Ancient Greek,-330.0,aic,2,1,0,0.800,"https://www.artic.edu/iiif/2/38ea638d-c8f7-f916-da08-ac7730b6ed5a/full/843,/0/default.jpg",https://api.artic.edu/api/v1/artworks/454,Museum Purchase Fund,Arts of the Ancient Mediterranean and Byzantium,"['statuette', 'earthenware', 'ceramics', 'sculpture', 'ancient art']","['hellenistic', 'attic']","['statuette', 'terracotta', 'molding', 'hellenistic', 'youth', 'earthenware', 'inorganic material', 'forming', 'attic', 'ceramics', 'sculpture', 'ancient art', 'Greek']",['Arts of the Ancient Mediterranean and Byzantium'],unknown
615,aic_615.jpg,Pyxis (Container for Personal Objects),Euaion Painter,-450.0,aic,2,1,0,0.830,"https://www.artic.edu/iiif/2/1d7a0a68-49a2-66b8-bae9-ffd40e91858a/full/843,/0/default.jpg",https://api.artic.edu/api/v1/artworks/615,Gift of Charles L. Hutchinson,Arts of the Ancient Mediterranean and Byzantium,"['vessel', 'ancient art']",['red-figure'],"['vessel', 'terracotta', 'ancient art', 'red-figure']",['Arts of the Ancient Mediterranean and Byzantium'],unknown
616,aic_616.jpg,Pyxis (Container for Personal Objects),Ancient Greek,-430.0,aic,2,1,0,0.830,"https://www.artic.edu/iiif/2/aeb6ae53-78e6-b76d-1993-dd108da55710/full/843,/0/default.jpg",https://api.artic.edu/api/v1/artworks/616,Gift of Charles L. Hutchinson,Arts of the Ancient Mediterranean and Byzantium,"['vessel', 'ancient art']","['greek', 'attic', 'ancient', 'red-figure']","['vessel', 'terracotta', 'greek', 'attic', 'ancient art', 'beauty', 'rituals', 'ancient', 'red-figure']",['Arts of the Ancient Mediterranean and Byzantium'],unknown
671,aic_671.jpg,Bust of Seleucus Nicator of Syria,Sabatino de Angelis,1801.0,aic,2,1,0,0.830,"https://www.artic.edu/iiif/2/334bed08-2b18-4fe8-6e69-031e4c9e40aa/full/843,/0/default.jpg",https://api.artic.edu/api/v1/artworks/671,Gift of H. N. Higinbotham,Arts of the Ancient Mediterranean and Byzantium,"['bronze', 'metal', 'sculpture', 'ancient art']","['ptolemaic', 'greco-roman (egyptian)']","['bronze', 'ptolemaic', 'greco-roman (egyptian)', 'metal', 'sculpture', 'ancient art']",['Arts of the Ancient Mediterranean and Byzantium'],unknown
675,aic_675.jpg,Bust of Scipio Africanus,Ancient Greek,1801.0,aic,2,1,0,0.830,"https://www.artic.edu/iiif/2/f45cd3fb-535a-e9e6-eb43-0f3593bacdcd/full/843,/0/default.jpg",https://api.artic.edu/api/v1/artworks/675,Gift of H. N. Higinbotham,Arts of the Ancient Mediterranean and Byzantium,"['bronze', 'metal', 'sculpture', 'ancient art']",[],"['bronze', 'metal', 'sculpture', 'ancient art']",['Arts of the Ancient Mediterranean and Byzantium'],unknown
678,aic_678.jpg,Bust of Sulla,,1801.0,aic,2,1,0,0.830,"https://www.artic.edu/iiif/2/d0189e51-6c31-07af-d2be-ddc18abecfaa/full/843,/0/default.jpg",https://api.artic.edu/api/v1/artworks/678,Gift of H. N. Higinbotham,Arts of the Ancient Mediterranean and Byzantium,"['bronze', 'metal', 'sculpture', 'ancient art']",[],"['bronze', 'metal', 'sculpture', 'ancient art']",['Arts of the Ancient Mediterranean and Byzantium'],unknown
679,aic_679.jpg,Bust of Heraclitus,Ancient Greek,1801.0,aic,2,1,0,0.830,"https://www.artic.edu/iiif/2/60382a06-5cb8-7333-2f9b-f119d064e084/full/843,/0/default.jpg",https://api.artic.edu/api/v1/artworks/679,Gift of H. N. Higinbotham,Arts of the Ancient Mediterranean and Byzantium,"['bronze', 'metal', 'sculpture', 'ancient art']",[],"['bronze', 'metal', 'sculpture', 'ancient art']",['Arts of the Ancient Mediterranean and Byzantium'],unknown
719,aic_719.jpg,A Burgher of Calais (Jean d'Aire),Auguste Rodin,1889.0,aic,2,1,0,0.830,"https://www.artic.edu/iiif/2/d0a72b06-f1ee-4464-d58c-5e39bc0534b3/full/843,/0/default.jpg",https://api.artic.edu/api/v1/artworks/719,Gift of Mrs. Addie M. Hall Ellis,Painting and Sculpture of Europe,"['large scale', 'sculpture']",['Post-Impressionism'],"['large scale', 'plaster', 'Post-Impressionism', 'men', 'coating (material)', 'sculpture', 'portraits']",['Painting and Sculpture of Europe'],unknown
776,aic_776.jpg,Portrait of a Woman,Karl Koepping,1868.0,aic,2,1,0,0.830,"https://www.artic.edu/iiif/2/277b6335-5498-513b-69b8-d766c7781e17/full/843,/0/default.jpg",https://api.artic.edu/api/v1/artworks/776,Gift of Charles Sedelmeyer,Prints and Drawings,"['etching', 'print', 'prints and drawing']",[],"['etching', 'paper (fiber product)', 'print', 'prints and drawing']",['Prints and Drawings'],unknown
819,aic_819.jpg,Abdiel,Horatio Greenough,1838.0,aic,2,1,0,0.830,"https://www.artic.edu/iiif/2/0f402a40-9f71-ba6f-53a7-18b24215167d/full/843,/0/default.jpg",https://api.artic.edu/api/v1/artworks/819,Gift of Elizabeth G. H. Bartol,Arts of the Americas,"['sculpture', 'american arts']",[],"['sculpture', 'marble', 'men', 'helmets', 'metamorphic rock', 'rock', 'inorganic material', 'american arts', 'soldiers', 'mythology', 'people', 'portraits']",['Arts of the Americas'],unknown
862,aic_862.jpg,Portrait of an Artist,Follower of Frans Hals,1644.0,aic,2,1,0,0.880,"https://www.artic.edu/iiif/2/c95d58bf-fe9e-e5bb-2c71-ab8bad984759/full/843,/0/default.jpg",https://api.artic.edu/api/v1/artworks/862,Hutchinson Colln. Gift of Charles L. Hutchinson,Painting and Sculpture of Europe,"['oil on canvas', 'painting', 'european painting']",[],"['oil on canvas', 'Century of Progress', 'painting', 'european painting', ""world's fairs"", ""Chicago World's Fairs""]",['Painting and Sculpture of Europe'],unknown
864,aic_864.jpg,Portrait of a Man with a Pink,Quentin Massys,1504.0,aic,2,1,0,0.830,"https://www.artic.edu/iiif/2/f731615e-ee25-f8e5-b957-69635e1e2d60/full/843,/0/default.jpg",https://api.artic.edu/api/v1/artworks/864,Gift of John J. Glessner,Painting and Sculpture of Europe,"['oil on panel', 'painting', 'european painting']",[],"['oil on panel', 'Century of Progress', 'painting', 'european painting', ""world's fairs"", ""Chicago World's Fairs""]",['Painting and Sculpture of Europe'],unknown
886,aic_886.jpg,Three Little Girls,Narcisse Virgile Diaz de la Peña,1865.0,aic,2,1,0,0.830,"https://www.artic.edu/iiif/2/8b526140-7667-b1df-97bb-2d0f6e1be095/full/843,/0/default.jpg",https://api.artic.edu/api/v1/artworks/886,Henry Field Memorial Collection,Painting and Sculpture of Europe,"['oil on panel', 'painting', 'european painting']",[],"['oil on panel', 'painting', 'european painting']",['Painting and Sculpture of Europe'],unknown
895,aic_895.jpg,Man with Lance Riding through the Snow,Adolphe Schreyer,1875.0,aic,2,1,0,0.880,"https://www.artic.edu/iiif/2/fa96ef54-c3b1-8f4d-390a-219f7bc64c4a/full/843,/0/default.jpg",https://api.artic.edu/api/v1/artworks/895,Henry Field Memorial Collection,Painting and Sculpture of Europe,"['painting', 'european painting']",[],"['painting', 'european painting']",['Painting and Sculpture of Europe'],unknown
1601,aic_1601.jpg,"Panel (Judith with the head of Holofernes, Possbily from an Altar Frontal)",,1580.0,aic,2,1,0,0.830,"https://www.artic.edu/iiif/2/29ca142c-9294-b70b-c443-86b3877f02f9/full/843,/0/default.jpg",https://api.artic.edu/api/v1/artworks/1601,Gift of Martin A. Ryerson,Textiles,"['textile', 'needlework (visual works)']",[],"['linen (material)', 'embroidering', 'textile', 'needlework (visual works)', 'gilt-metal-strip-wrapped linen', 'silk (fiber)', 'couching (embroidering)', 'plain weaving']",['Textiles'],unknown
1840,aic_1840.jpg,Fragment,Coptic,501.0,aic,2,1,0,0.830,"https://www.artic.edu/iiif/2/93789e89-cf91-ea06-bd29-984d072788c3/full/843,/0/default.jpg",https://api.artic.edu/api/v1/artworks/1840,Gift of Martin A. Ryerson through the Antiquarian Society,Textiles,"['textile', 'weaving']",['roman period (egyptian)'],"['roman period (egyptian)', 'linen (material)', 'slit tapestry weaving', 'textile', 'weaving', 'wool (textile)']",['Textiles'],unknown
1852,aic_1852.jpg,Border (from a Tunic),Coptic,301.0,aic,2,1,0,0.830,"https://www.artic.edu/iiif/2/3c90cf71-6a8a-02e3-a39f-77e7684c32e2/full/843,/0/default.jpg",https://api.artic.edu/api/v1/artworks/1852,Gift of Martin A. Ryerson through the Antiquarian Society,Textiles,"['textile', 'weaving']",['roman period (egyptian)'],"['roman period (egyptian)', 'linen (material)', 'slit tapestry weaving', 'textile', 'weaving', 'wool (textile)']",['Textiles'],unknown
2092,aic_2092.jpg,Lady Elizabeth Montagu,James MacArdell,1756.0,aic,2,1,0,0.830,"https://www.artic.edu/iiif/2/340f87c7-a0fd-b69d-f410-23b5902652f9/full/843,/0/default.jpg",https://api.artic.edu/api/v1/artworks/2092,Gift of the Print and Drawing Club,Prints and Drawings,"['mezzotint', 'print', 'prints and drawing']",[],"['mezzotint', 'paper (fiber product)', 'print', 'prints and drawing']",['Prints and Drawings'],unknown
2109,aic_2109.jpg,Portrait of Edmond de Goncourt,Félix Henri Bracquemond,1882.0,aic,2,1,0,0.800,"https://www.artic.edu/iiif/2/591dd7e9-caef-9c00-6c9d-7a5bc7fa0e85/full/843,/0/default.jpg",https://api.artic.edu/api/v1/artworks/2109,Joseph Brooks Fair Endowment,Prints and Drawings,"['etching', 'print', 'prints and drawing']",[],"['etching', 'paper (fiber product)', 'print', 'prints and drawing']",['Prints and Drawings'],unknown
